CodigoItem	DescricaoItem	CodNovo_GrupoEstoque	NomeNovo_GrupoEstoque	Cod_GrupoEstoque_Old	NomeGrupoEstoque_Old	CodNovo_SubGrupo	NomeNovo_SubGrupo	Cod_SubGrupo_Old	NomeSubGrupo_Old	CodNovo_FC	NomeNovo_FC	CodFC_Old	NomeFC_Old
004440	BUTILGLICOL	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1112	PROD. QUIMICOS INDUSTRIAIS	1112	PROD. QUIMICOS INDUSTRIAIS
001430	BYK 9076 BD	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1112	PROD. QUIMICOS INDUSTRIAIS	1112	PROD. QUIMICOS INDUSTRIAIS
004460	BYK A560 BD20KG	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1112	PROD. QUIMICOS INDUSTRIAIS	1112	PROD. QUIMICOS INDUSTRIAIS
11	BYK R605 BD	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1112	PROD. QUIMICOS INDUSTRIAIS	1112	PROD. QUIMICOS INDUSTRIAIS
1005	COBRE 8%	01000000	MATERIA PRIMA	01000000	MATERIA PRIMA	99999999	OUTROS	99999999	OUTROS	00000001	OUTROS INSUMOS	00000001	OUTROS INSUMOS
100030	DIETILENOGLICOL (DEG)	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	99999999	OUTROS	99999999	OUTROS	00000001	OUTROS INSUMOS	00000001	OUTROS INSUMOS
010027	ESTIRENO MONOMERO ESTABILIZADO 3 ONU2055	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1112	PROD. QUIMICOS INDUSTRIAIS	1112	PROD. QUIMICOS INDUSTRIAIS
001666	ESTIRENO MONOMERO ESTABILIZADO 3 ONU2055	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1112	PROD. QUIMICOS INDUSTRIAIS	1112	PROD. QUIMICOS INDUSTRIAIS
001549	FILME STRETCH 500X25 BOB. JUMBO	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1107	FILME STRETCH JUMBO	1107	FILME STRETCH JUMBO
000275	FILME STRETCH 500X25 BOB. MANUAL	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1106	FILME STRETCH MANUAL	1106	FILME STRETCH MANUAL
001396	FILME STRETCH 500X25 BOB. MAQUINA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000026	FILME STRETCH MAQUINA	00000026	FILME STRETCH MAQUINA
001745	FILME STRETCH 500X25 BOB. MAQUINA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000026	FILME STRETCH MAQUINA	00000026	FILME STRETCH MAQUINA
001388	FILME STRETCH 500X25 BOB. MAQUINA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000026	FILME STRETCH MAQUINA	00000026	FILME STRETCH MAQUINA
001533	GARAMITE 1958	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1114	RESINA	1114	RESINA
004462	LIOCAT 110	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1114	RESINA	1114	RESINA
001491	LIOSEC HC COBALTO 12%	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1114	RESINA	1114	RESINA
001733	PEAD ACP5831D BASEL	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001722	PEAD ACP5831D BASEL	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001727	PEAD HBG00356 INDORAMA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001738	PEAD HBG00356 INDORAMA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001658	PEAD SOPRO 5403 EA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001736	PEAD SOPRO 5403 EA	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001703	PEAD SOPRO 6200	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001663	PEAD SOPRO 6200	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001737	PEAD SOPRO GF4950 - BRASKEM	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
001740	PEAD SOPRO GF4950 - BRASKEM	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					00000016	PEAD	00000016	PEAD
100052	PEBDL ML-3601 (G)	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA	00000032	PE	00000032	PE	00000015	PELBD	00000015	PELBD
100050	PP HOMO 02H84ND	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA	201	PP HOMO	201	PP HOMO	0812	HOMO	0812	HOMO
001535	PP HOMO 08H15DB	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001241	PP HOMO 08H15DB	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
100051	PP HOMO 08H85DB-LT	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA	201	PP HOMO	201	PP HOMO	0812	HOMO	0812	HOMO
001671	PP HOMO 1100N - NAC	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001751	PP HOMO 5703P	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001750	PP HOMO 5703P	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
100047	PP HOMO 60H92	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA	201	PP HOMO	201	PP HOMO	0812	HOMO	0812	HOMO
001526	PP HOMO FILME ADVANCED 1128N	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001398	PP HOMO FILME ADVANCED 1128N	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001160	PP HOMO FILME ADVANCED 1128N - NAC	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001696	PP HOMO H25FBF - NAC	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001456	PP HOMO H25FBF - NAC	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001449	PP HOMO HP462R - (VALV) (MI 25) (HP 401R) - (NAC)	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001631	PP HOMO HP462R - (VALV) (MI 25) (HP 401R) - (NAC)	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
001472	PP HOMO INJECAO/FIBRA MI-25 BASELL HP552R - (NAC)	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA					1109	PP HOMO	1109	PP HOMO
000276	PROPILENOGLICOL (PGI)	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA					00000001	OUTROS INSUMOS	00000001	OUTROS INSUMOS
030216	ACIDO ACETICO GLACIAL	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1105	ACIDO	1105	ACIDO
001466	ACIDO ACETICO GLACIAL - IMP	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1105	ACIDO	1105	ACIDO
001427	ACIDO ACETICO GLACIAL - IMP	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1105	ACIDO	1105	ACIDO
001426	ACIDO ACETICO GLACIAL (IMP)	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1105	ACIDO	1105	ACIDO
001728	ANIDRIDO FTALICO PR. SAC. PROD. NAO CLASS MPI	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	1114	RESINA	1114	RESINA
100035	ANIDRIDO MALEICO	00000000	MERCADORIA REVENDA NACIONAL	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	00000035	QUIMICOS	00000035	QUIMICOS
100036	ANIDRIDO MALEICO IMP	00000001	MERCADORIA REVENDA IMPORTADO	01000000	MATERIA PRIMA	00000043	QUIMICOS	00000043	QUIMICOS	00000035	QUIMICOS	00000035	QUIMICOS
1006	ACESSORIO MASCARA/RESPIRADOR ADAPTADOR CENTRAL MASCARA FACIAL INTEIRA 6800 6864 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1007	ACESSORIO MASCARA/RESPIRADOR ANEL BORRACHA 6800 MASCARA FACIAL INTEIRA 6800 6800 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1008	ACESSORIO MASCARA/RESPIRADOR ANEL BORRACHA MODELO H0001859687 MASCARA FACIAL INTEIRA 6800 6895 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1009	ACESSORIO MASCARA/RESPIRADOR ANEL BORRACHA VEDACAO MASCARA FACIAL INTEIRA 6800 6895 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1010	ACESSORIO MASCARA/RESPIRADOR COPA NASAL HB004317671 MASCARA 6800 6894 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1011	ACESSORIO MASCARA/RESPIRADOR LENTE REPOSICAO MASCARA FACIAL INTEIRA 6800 6898 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1012	ACESSORIO MASCARA/RESPIRADOR RETENTOR 501 FILTRO MASCARA FACIAL INTEIRA 6800 501 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1013	ACESSORIO MASCARA/RESPIRADOR SUPORTE LENTE MASCARA FACIAL INTEIRA 6800 6899 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1014	ACESSORIO MASCARA/RESPIRADOR TIRANTE MASCARA FACIAL INTEIRA 6800 6897 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1015	ACESSORIO MASCARA/RESPIRADOR VALVULA EXALACAO MASCARA FACIAL INTEIRA 6800 6893 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1016	ACESSORIO MASCARA/RESPIRADOR VALVULA EXALACAO MASCARA FACIAL INTEIRA 6800 7583 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1017	ACESSORIO MASCARA/RESPIRADOR VALVULA INALACAO MASCARA FACIAL INTEIRA 6800 6889 3M	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
100068	ACUCAR CRISTAL 1KG	07000011	MATERIAL DE COPA E COZINHA	07000000	MATERIAL USO/CONSUMO	00000022	PRODUTOS ALIMENTICIOS	00000022	PRODUTOS ALIMENTICIOS	00000017	MAT. P/PREPARACAO ALIMENTOS	1121	PRODUTOS ALIMENTICIOS
100066	ACUCAR REFINADO 1KG	07000011	MATERIAL DE COPA E COZINHA	07000000	MATERIAL USO/CONSUMO	00000022	PRODUTOS ALIMENTICIOS	00000022	PRODUTOS ALIMENTICIOS	00000017	MAT. P/PREPARACAO ALIMENTOS	1121	PRODUTOS ALIMENTICIOS
100067	ACUCAR REFINADO SACHE CX C/400 UN	07000011	MATERIAL DE COPA E COZINHA	07000000	MATERIAL USO/CONSUMO	00000022	PRODUTOS ALIMENTICIOS	00000022	PRODUTOS ALIMENTICIOS	00000017	MAT. P/PREPARACAO ALIMENTOS	1121	PRODUTOS ALIMENTICIOS
1018	ALCOOL ETILICO FUNCAO LIMPEZA E DESINFECCAO INPM 70° ESTADO FISICO GEL C/DOSADOR EMB 500ML	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	00000021	HIGIENE/LIMPEZA E ACESSORIOS	00000021	HIGIENE/LIMPEZA E ACESSORIOS
1019	ALCOOL ETILICO FUNCAO LIMPEZA E DESINFECCAO INPM 70° ESTADO FISICO GEL S/DOSADOR EMB 5L	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	00000021	HIGIENE/LIMPEZA E ACESSORIOS	00000021	HIGIENE/LIMPEZA E ACESSORIOS
1020	ALCOOL ETILICO FUNCAO LIMPEZA E DESINFECCAO INPM 70° ESTADO FISICO LIQ REFIL SPRAY EMB 400ML	07000018	MATERIAL HIG/LIMPEZA	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	00000021	HIGIENE/LIMPEZA E ACESSORIOS	00000021	HIGIENE/LIMPEZA E ACESSORIOS
1021	AVENTAL SEGURANCA MAT PVC COR PT/LJ DIM 1X1,20M FORRO PVC CA 28303	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1024	AVENTAL SEGURANCA MAT RASPS COR CZ DIM 1X1,20M FORRO PVC CA 10511	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
100034	BATERIA RECARREGAVEL P/NOTEBOOK 7560/7460/7368/7472/5570 TENSAO 11.4V BASE LI-ION	07000022	PARTES/PEÇAS EQUIP. INFORMAT.	07000000	MATERIAL USO/CONSUMO	00000029	PAPELARIA, INFORMATICA, ESCRIT	00000024	INFORMATICA	00000019	INFORMATICA SUPRIMENTOS, EQUIP	00000019	INFORMATICA SUPRIMENTOS, EQUIP
1027	BERMUDA BRIM COR AZ ROYAL TAM G FECHAMENTO ELASTICO 2 BOLSOS DIANT/1 BOLSO TRASEIRO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1028	BERMUDA BRIM COR AZ ROYAL TAM G1 FECHAMENTO ELASTICO 2 BOLSOS DIANT/1 BOLSO TRASEIRO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1029	BERMUDA BRIM COR AZ ROYAL TAM G2 FECHAMENTO ELASTICO 2 BOLSOS DIANT/1 BOLSO TRASEIRO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1030	BERMUDA BRIM COR AZ ROYAL TAM GG FECHAMENTO ELASTICO 2 BOLSOS DIANT/1 BOLSO TRASEIRO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1031	BERMUDA BRIM COR AZ ROYAL TAM M FECHAMENTO ELASTICO 2 BOLSOS DIANT/1 BOLSO TRASEIRO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1032	BERMUDA BRIM COR AZ ROYAL TAM P FECHAMENTO ELASTICO 2 BOLSOS DIANT/1 BOLSO TRASEIRO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1033	BONE COR AZ ROYAL ABA CURVA AJUSTAVEL TAM UNICO	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000026	HIGIENE, SAUDE E SEGURANCA	1103	UNIFORMES E VESTUARIOS	1103	UNIFORMES E VESTUARIOS
1034	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 38 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1037	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 39 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1041	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 40 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1043	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 41 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1047	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 42 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1049	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 43 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
1052	BOTINA SEG ELET COURO HIDRO PT FIX CADARCO NUM 44 PALM NORMAL SOLADO PU BIDEN TALONEIRA PT BIQ PLAST TENSAO 500V CA26446	7000023	UNIFORME/EPI-EQUIP PROTECAO	07000000	MATERIAL USO/CONSUMO	00000026	HIGIENE, SAUDE E SEGURANCA	00000025	EPI	00000020	EQUIPAMENTOS PROTECAO INDIVIDU	00000020	EQUIPAMENTOS PROTECAO INDIVIDU
